公開類,,編製機關,新竹市政府(民政處),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月報,次月5日前編送,,表號,10121-00-01-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月統計報表之1,新竹市各區村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國115年05月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRRP03310,單位：戶；人；對,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
區域代碼,區域別,村里數_現有門牌,村里數_戶籍登記,鄰數_現有門牌,鄰數_戶籍登記,戶數,性別,人口數,遷入人數_合計,遷入人數_自國外,遷入人數_自他省(市)_新北市,遷入人數_自他省(市)_臺北市,遷入人數_自他省(市)_桃園市,遷入人數_自他省(市)_臺中市,遷入人數_自他省(市)_臺南市,遷入人數_自他省(市)_高雄市,遷入人數_自他省(市)_臺灣省,遷入人數_自他省(市)_福建省,遷入人數_自他省(市)_其他省(市),遷入人數_自本省他縣(市),遷入人數_自本縣(市)他鄉(鎮市區),遷入人數_初設戶籍,遷入人數_其他,遷出人數_合計,遷出人數_往國外,遷出人數_往他省(市)_新北市,遷出人數_往他省(市)_臺北市,遷出人數_往他省(市)_桃園市,遷出人數_往他省(市)_臺中市,遷出人數_往他省(市)_臺南市,遷出人數_往他省(市)_高雄市,遷出人數_往他省(市)_臺灣省,遷出人數_往他省(市)_福建省,遷出人數_往他省(市)_其他省(市),遷出人數_往本省他縣(市),遷出人數_往本縣(市)他鄉(鎮市區),遷出人數_廢止戶籍,遷出人數_其他,住址變更人數_入,住址變更人數_出,行政區域調整人數_增,行政區域調整人數_減,嬰兒出生總數_合計,嬰兒出生總數_婚生,嬰兒出生總數_非婚生_已認領,嬰兒出生總數_非婚生_未認領,嬰兒出生總數_無依兒童,生母原屬國籍(地區)_大陸港澳地區,生母原屬國籍(地區)_外國籍,生父原屬國籍(地區)_大陸港澳地區,生父原屬國籍(地區)_外國籍,遺腹子,雙胞胎,三胞胎以上,死亡人數,認領人數,收養人數,終止收養人數,監護人數,輔助人數,未成年子女權利義務行使負擔人數,結婚對數_合計,結婚對數_不同性別,結婚對數_相同性別,離婚／終止結婚對數_合計,離婚／終止結婚對數_不同性別,離婚／終止結婚對數_相同性別
10018020003,潛園里,,,,,,計,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10018020003,潛園里,1,1,14,14,349,男,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0
10018020003,潛園里,,,,,,女,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020004,中央里,,,,,,計,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018020004,中央里,1,1,10,10,212,男,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020004,中央里,,,,,,女,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020005,崇禮里,,,,,,計,1137,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0
10018020005,崇禮里,1,1,14,14,489,男,591,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,0,,,0
10018020005,崇禮里,,,,,,女,546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,,,0,,,0
10018020006,石坊里,,,,,,計,574,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020006,石坊里,1,1,12,12,309,男,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020006,石坊里,,,,,,女,317,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020007,興南里,,,,,,計,1588,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
10018020007,興南里,1,1,11,11,744,男,722,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020007,興南里,,,,,,女,866,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020008,北門里,,,,,,計,1098,6,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018020008,北門里,1,1,17,17,510,男,555,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020008,北門里,,,,,,女,543,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020009,中興里,,,,,,計,1086,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018020009,中興里,1,1,12,12,583,男,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020009,中興里,,,,,,女,542,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020010,大同里,,,,,,計,1006,5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10018020010,大同里,1,1,13,13,489,男,466,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0
10018020010,大同里,,,,,,女,540,4,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,0
10018020011,中山里,,,,,,計,1090,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018020011,中山里,1,1,14,14,507,男,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020011,中山里,,,,,,女,572,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020012,長和里,,,,,,計,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0
10018020012,長和里,1,1,13,13,712,男,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,0
10018020012,長和里,,,,,,女,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020013,新民里,,,,,,計,1853,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,1
10018020013,新民里,1,1,13,13,841,男,877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020013,新民里,,,,,,女,976,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,1
10018020014,民富里,,,,,,計,5660,15,2,1,1,4,0,0,0,0,0,0,2,5,0,0,23,2,0,1,0,2,0,0,0,0,0,4,14,0,0,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,1,1,0
10018020014,民富里,1,1,22,21,2320,男,2802,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020014,民富里,,,,,,女,2858,10,1,1,1,0,0,0,0,0,0,0,2,5,0,0,15,2,0,1,0,2,0,0,0,0,0,1,9,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0,,,0
10018020015,水田里,,,,,,計,3930,15,0,0,0,0,3,0,0,0,0,0,2,9,1,0,16,3,0,2,0,0,0,1,0,0,0,4,6,0,0,7,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,2,2,0
10018020015,水田里,1,1,25,25,1817,男,1893,7,0,0,0,0,1,0,0,0,0,0,1,4,1,0,9,2,0,2,0,0,0,0,0,0,0,2,3,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018020015,水田里,,,,,,女,2037,8,0,0,0,0,2,0,0,0,0,0,1,5,0,0,7,1,0,0,0,0,0,1,0,0,0,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018020016,文雅里,,,,,,計,4718,14,0,1,0,1,0,1,0,0,0,0,1,10,0,0,5,0,0,0,0,0,2,0,0,1,0,0,2,0,0,10,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,2,2,0
10018020016,文雅里,1,1,24,24,1976,男,2246,9,0,1,0,1,0,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020016,文雅里,,,,,,女,2472,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020017,光田里,,,,,,計,2335,7,0,0,0,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,3,0,0,0,0
10018020017,光田里,1,1,18,18,891,男,1163,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020017,光田里,,,,,,女,1172,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,0,,,0
10018020018,士林里,,,,,,計,2863,15,0,1,0,2,1,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,5,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
10018020018,士林里,1,1,22,19,1190,男,1440,5,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020018,士林里,,,,,,女,1423,10,0,1,0,2,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020019,福林里,,,,,,計,4406,13,0,0,2,3,0,0,0,0,0,0,5,3,0,0,8,2,1,0,0,0,0,0,0,0,0,2,3,0,0,4,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,1,1,1,0
10018020019,福林里,1,1,20,20,1723,男,2150,4,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020019,福林里,,,,,,女,2256,9,0,0,2,2,0,0,0,0,0,0,3,2,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,1,,,0
10018020020,古賢里,,,,,,計,986,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10018020020,古賢里,1,1,9,9,363,男,515,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020020,古賢里,,,,,,女,471,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020021,湳雅里,,,,,,計,3151,10,0,0,0,0,0,3,0,0,0,0,6,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,0,0,0,0
10018020021,湳雅里,1,1,12,12,1255,男,1516,8,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,0,,,0
10018020021,湳雅里,,,,,,女,1635,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020022,舊社里,,,,,,計,6947,24,1,9,0,1,0,0,1,0,0,0,2,10,0,0,21,2,3,0,0,0,0,0,0,0,0,14,2,0,0,14,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,5,0,2,2,0
10018020022,舊社里,1,1,23,23,2668,男,3351,9,1,4,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018020022,舊社里,,,,,,女,3596,15,0,5,0,1,0,0,1,0,0,0,2,6,0,0,13,2,3,0,0,0,0,0,0,0,0,7,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020023,武陵里,,,,,,計,5228,14,1,1,0,3,1,0,0,0,0,0,6,2,0,0,20,3,1,1,2,1,0,0,0,0,0,7,5,0,0,7,11,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,3,2,1,2,2,0
10018020023,武陵里,1,1,32,32,2352,男,2474,5,0,0,0,2,1,0,0,0,0,0,1,1,0,0,8,1,0,0,2,0,0,0,0,0,0,4,1,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018020023,武陵里,,,,,,女,2754,9,1,1,0,1,0,0,0,0,0,0,5,1,0,0,12,2,1,1,0,1,0,0,0,0,0,3,4,0,0,3,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,1,,,0
10018020024,南寮里,,,,,,計,6828,16,0,0,3,0,0,0,0,0,0,0,8,5,0,0,19,0,1,0,0,2,0,0,0,0,0,11,5,0,0,30,23,0,0,6,6,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,4,4,4,0,2,2,0
10018020024,南寮里,1,1,23,23,2966,男,3404,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,1,0,0,1,0,0,0,0,0,5,1,0,0,10,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,,,0,,,0
10018020024,南寮里,,,,,,女,3424,10,0,0,3,0,0,0,0,0,0,0,5,2,0,0,11,0,0,0,0,1,0,0,0,0,0,6,4,0,0,20,11,0,0,5,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,0,,,0
10018020025,舊港里,,,,,,計,588,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020025,舊港里,1,1,10,10,227,男,325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020025,舊港里,,,,,,女,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020026,康樂里,,,,,,計,3780,7,0,1,0,0,0,0,0,0,1,0,2,3,0,0,15,1,0,1,3,0,0,1,0,0,0,1,8,0,0,12,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0
10018020026,康樂里,1,1,9,9,1679,男,1874,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,0,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020026,康樂里,,,,,,女,1906,5,0,1,0,0,0,0,0,0,1,0,0,3,0,0,9,0,0,0,3,0,0,1,0,0,0,0,5,0,0,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020027,港北里,,,,,,計,2704,14,0,0,0,1,0,2,0,0,0,0,5,6,0,0,7,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,4,2,2,0,0,0,0
10018020027,港北里,1,1,13,13,1210,男,1364,5,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,,,0,,,0
10018020027,港北里,,,,,,女,1340,9,0,0,0,1,0,1,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018020028,中寮里,,,,,,計,4792,17,1,1,0,1,2,0,2,0,0,0,5,5,0,0,9,1,0,1,3,0,1,0,0,0,0,2,1,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,7,7,0,1,1,0
10018020028,中寮里,1,1,17,17,2093,男,2368,6,0,0,0,0,2,0,1,0,0,0,2,1,0,0,6,1,0,1,2,0,1,0,0,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018020028,中寮里,,,,,,女,2424,11,1,1,0,1,0,0,1,0,0,0,3,4,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,,,0,,,0
10018020029,海濱里,,,,,,計,5706,19,0,1,2,1,0,0,1,0,0,0,4,10,0,0,16,0,0,0,0,1,0,0,0,0,0,7,8,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,6,5,1,2,2,0
10018020029,海濱里,1,1,18,18,2644,男,2744,8,0,0,2,0,0,0,0,0,0,0,1,5,0,0,9,0,0,0,0,1,0,0,0,0,0,3,5,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,,,0,,,0
10018020029,海濱里,,,,,,女,2962,11,0,1,0,1,0,0,1,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,,,0
10018020030,客雅里,,,,,,計,2392,13,2,2,0,0,0,0,0,0,0,0,1,7,1,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018020030,客雅里,1,1,7,7,913,男,1185,6,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020030,客雅里,,,,,,女,1207,7,1,1,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020031,育英里,,,,,,計,3994,18,1,1,0,3,0,1,0,0,0,0,3,9,0,0,24,0,5,0,0,1,0,0,0,0,0,1,17,0,0,3,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018020031,育英里,1,1,25,24,1836,男,1900,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,9,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020031,育英里,,,,,,女,2094,12,1,0,0,2,0,1,0,0,0,0,3,5,0,0,14,0,4,0,0,1,0,0,0,0,0,1,8,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020032,曲溪里,,,,,,計,5961,25,0,1,0,3,3,0,0,0,0,0,4,14,0,0,13,1,0,0,0,0,0,0,0,0,0,9,3,0,0,7,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,1,1,0
10018020032,曲溪里,1,1,22,22,2295,男,2969,7,0,1,0,1,1,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020032,曲溪里,,,,,,女,2992,18,0,0,0,2,2,0,0,0,0,0,2,12,0,0,9,1,0,0,0,0,0,0,0,0,0,7,1,0,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020033,西雅里,,,,,,計,3100,7,0,1,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,0,0,0,1,0,0,0,0,1,5,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0
10018020033,西雅里,1,1,20,20,1334,男,1526,4,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
