公開類,,編製機關,新竹市政府(民政處),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月報,次月5日前編送,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月統計報表之1,新竹市各區村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國115年06月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRRP03310,單位：戶；人；對,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
區域代碼,區域別,村里數_現有門牌,村里數_戶籍登記,鄰數_現有門牌,鄰數_戶籍登記,戶數,性別,人口數,遷入人數_合計,遷入人數_自國外,遷入人數_自他省(市)_新北市,遷入人數_自他省(市)_臺北市,遷入人數_自他省(市)_桃園市,遷入人數_自他省(市)_臺中市,遷入人數_自他省(市)_臺南市,遷入人數_自他省(市)_高雄市,遷入人數_自他省(市)_臺灣省,遷入人數_自他省(市)_福建省,遷入人數_自他省(市)_其他省(市),遷入人數_自本省他縣(市),遷入人數_自本縣(市)他鄉(鎮市區),遷入人數_初設戶籍,遷入人數_其他,遷出人數_合計,遷出人數_往國外,遷出人數_往他省(市)_新北市,遷出人數_往他省(市)_臺北市,遷出人數_往他省(市)_桃園市,遷出人數_往他省(市)_臺中市,遷出人數_往他省(市)_臺南市,遷出人數_往他省(市)_高雄市,遷出人數_往他省(市)_臺灣省,遷出人數_往他省(市)_福建省,遷出人數_往他省(市)_其他省(市),遷出人數_往本省他縣(市),遷出人數_往本縣(市)他鄉(鎮市區),遷出人數_廢止戶籍,遷出人數_其他,住址變更人數_入,住址變更人數_出,行政區域調整人數_增,行政區域調整人數_減,嬰兒出生總數_合計,嬰兒出生總數_婚生,嬰兒出生總數_非婚生_已認領,嬰兒出生總數_非婚生_未認領,嬰兒出生總數_無依兒童,生母原屬國籍(地區)_大陸港澳地區,生母原屬國籍(地區)_外國籍,生父原屬國籍(地區)_大陸港澳地區,生父原屬國籍(地區)_外國籍,遺腹子,雙胞胎,三胞胎以上,死亡人數,認領人數,收養人數,終止收養人數,監護人數,輔助人數,未成年子女權利義務行使負擔人數,結婚對數_合計,結婚對數_不同性別,結婚對數_相同性別,離婚／終止結婚對數_合計,離婚／終止結婚對數_不同性別,離婚／終止結婚對數_相同性別
10018020027,港北里,1,1,13,13,1214,男,1364,5,0,0,0,0,1,0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020027,港北里,,,,,,女,1342,6,0,2,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020028,中寮里,,,,,,計,4796,11,1,0,1,1,0,0,0,0,0,0,3,4,1,0,8,1,1,0,0,0,0,0,0,0,0,2,4,0,0,8,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,2,2,0,1,1,0
10018020028,中寮里,1,1,17,17,2098,男,2367,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,,0,,,0
10018020028,中寮里,,,,,,女,2429,9,0,0,0,1,0,0,0,0,0,0,3,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,,,0,,,0
10018020029,海濱里,,,,,,計,5710,12,0,0,0,0,0,1,1,0,0,0,5,5,0,0,12,1,0,0,3,2,0,0,0,0,0,3,3,0,0,16,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,4,0,0,0,0
10018020029,海濱里,1,1,18,18,2647,男,2744,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,1,0,0,0,0,0,2,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020029,海濱里,,,,,,女,2966,8,0,0,0,0,0,1,1,0,0,0,3,3,0,0,7,1,0,0,3,1,0,0,0,0,0,1,1,0,0,10,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0
10018020030,客雅里,,,,,,計,2397,10,0,0,0,1,0,0,0,0,0,0,7,2,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018020030,客雅里,1,1,7,7,915,男,1185,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020030,客雅里,,,,,,女,1212,7,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020031,育英里,,,,,,計,3995,19,0,3,2,0,0,0,0,0,1,0,1,12,0,0,20,0,0,1,1,3,0,1,0,0,0,5,9,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0
10018020031,育英里,1,1,25,24,1835,男,1902,10,0,2,1,0,0,0,0,0,0,0,1,6,0,0,9,0,0,1,0,2,0,1,0,0,0,3,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020031,育英里,,,,,,女,2093,9,0,1,1,0,0,0,0,0,1,0,0,6,0,0,11,0,0,0,1,1,0,0,0,0,0,2,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,,0,,,0
10018020032,曲溪里,,,,,,計,5959,18,2,0,0,0,0,0,1,0,0,0,6,8,1,0,18,1,1,0,0,1,0,1,0,0,0,6,8,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
10018020032,曲溪里,1,1,22,22,2293,男,2971,12,2,0,0,0,0,0,1,0,0,0,6,3,0,0,7,0,0,0,0,1,0,1,0,0,0,2,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018020032,曲溪里,,,,,,女,2988,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,11,1,1,0,0,0,0,0,0,0,0,4,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020033,西雅里,,,,,,計,3099,10,0,0,0,0,1,0,0,0,0,0,2,7,0,0,10,1,0,1,1,0,0,0,0,1,0,2,4,0,0,12,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,2,1,1,0,0,0
10018020033,西雅里,1,1,20,20,1336,男,1522,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,,,1,,,0
10018020033,西雅里,,,,,,女,1577,7,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,1,0,1,1,0,0,0,0,1,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020034,南勢里,,,,,,計,5080,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,1,1,0,0,0,0,5,5,0,0,4,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0
10018020034,南勢里,1,1,20,20,2016,男,2532,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,1,1,0,0,0,0,2,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018020034,南勢里,,,,,,女,2548,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020035,大鵬里,,,,,,計,273,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10018020035,大鵬里,1,1,9,5,124,男,146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020035,大鵬里,,,,,,女,127,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020036,境福里,,,,,,計,5488,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,1,2,0,0,0,0,0,5,3,0,0,7,7,0,0,2,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0
10018020036,境福里,1,1,23,23,2190,男,2619,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,1,1,0,0,0,0,0,3,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,0,,,0
10018020036,境福里,,,,,,女,2869,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,1,0,0,0,0,0,2,2,0,0,5,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020037,磐石里,,,,,,計,6420,19,2,1,3,2,0,0,0,0,0,0,8,2,1,0,9,1,0,1,1,1,0,0,0,0,0,4,1,0,0,7,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,1,0
10018020037,磐石里,1,1,28,28,2452,男,3083,7,1,0,1,1,0,0,0,0,0,0,4,0,0,0,5,1,0,1,0,1,0,0,0,0,0,2,0,0,0,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020037,磐石里,,,,,,女,3337,12,1,1,2,1,0,0,0,0,0,0,4,2,1,0,4,0,0,0,1,0,0,0,0,0,0,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,,,0
10018020038,新雅里,,,,,,計,5594,9,1,0,0,0,0,0,0,0,0,0,2,6,0,0,10,2,1,0,1,0,0,0,0,0,0,2,4,0,0,2,8,0,0,4,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0
10018020038,新雅里,1,1,27,27,1940,男,2730,5,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020038,新雅里,,,,,,女,2864,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,2,1,0,1,0,0,0,0,0,0,2,1,0,0,2,6,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,0,,,0
10018020039,光華里,,,,,,計,4850,13,0,1,0,1,0,1,0,0,0,0,5,5,0,0,6,0,0,1,2,1,0,1,0,0,0,0,1,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,2,0
10018020039,光華里,1,1,21,21,2461,男,2499,7,0,0,0,1,0,1,0,0,0,0,4,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,,,0,,,0
10018020039,光華里,,,,,,女,2351,6,0,1,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020040,金華里,,,,,,計,5777,28,3,0,0,1,0,0,2,0,0,0,8,14,0,0,15,0,0,2,4,0,0,0,0,0,0,6,3,0,0,6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0
10018020040,金華里,1,1,30,30,2387,男,2713,12,2,0,0,0,0,0,2,0,0,0,3,5,0,0,5,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018020040,金華里,,,,,,女,3064,16,1,0,0,1,0,0,0,0,0,0,5,9,0,0,10,0,0,1,2,0,0,0,0,0,0,4,3,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020041,金竹里,,,,,,計,7109,16,0,1,0,1,1,0,1,0,0,0,4,7,1,0,13,2,1,0,2,0,0,0,0,0,0,1,7,0,0,6,10,0,0,5,5,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,1,4,4,0,0,0,0
10018020041,金竹里,1,1,27,26,2782,男,3382,5,0,0,0,0,0,0,1,0,0,0,1,3,0,0,8,2,0,0,1,0,0,0,0,0,0,1,4,0,0,4,6,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,0,,,0
10018020041,金竹里,,,,,,女,3727,11,0,1,0,1,1,0,0,0,0,0,3,4,1,0,5,0,1,0,1,0,0,0,0,0,0,0,3,0,0,2,4,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,,,0,,,0
10018020042,湳中里,,,,,,計,8326,14,0,1,2,4,0,0,0,0,0,0,0,5,2,0,15,2,1,2,0,0,0,2,0,0,0,7,1,0,0,9,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,1,1,0
10018020042,湳中里,1,1,21,21,3730,男,3919,11,0,0,2,3,0,0,0,0,0,0,0,4,2,0,6,1,0,2,0,0,0,1,0,0,0,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,,,0
10018020042,湳中里,,,,,,女,4407,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,0,1,0,0,0,5,1,0,0,5,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018020043,金雅里,,,,,,計,5326,17,0,0,0,2,3,0,1,0,0,0,5,6,0,0,20,1,0,2,0,1,0,0,0,0,0,8,8,0,0,6,14,0,0,7,6,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
10018020043,金雅里,1,1,13,13,2474,男,2645,9,0,0,0,1,2,0,0,0,0,0,4,2,0,0,5,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018020043,金雅里,,,,,,女,2681,8,0,0,0,1,1,0,1,0,0,0,1,4,0,0,15,1,0,1,0,1,0,0,0,0,0,5,7,0,0,2,10,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020044,台溪里,,,,,,計,1992,13,0,2,0,1,0,0,0,0,0,0,3,7,0,0,8,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10018020044,台溪里,1,1,10,10,1129,男,925,8,0,0,0,1,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020044,台溪里,,,,,,女,1067,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020045,中雅里,,,,,,計,4236,26,2,1,0,2,3,0,2,0,0,0,5,10,1,0,18,1,0,2,0,2,0,0,0,0,0,0,13,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1,1
10018020045,中雅里,1,1,16,16,1940,男,2012,8,0,0,0,0,1,0,1,0,0,0,2,4,0,0,11,0,0,2,0,1,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,0,,,1
10018020045,中雅里,,,,,,女,2224,18,2,1,0,2,2,0,1,0,0,0,3,6,1,0,7,1,0,0,0,1,0,0,0,0,0,0,5,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018030,香山區,,,,,,計,79652,224,4,16,6,14,6,5,4,0,1,0,53,113,2,0,183,4,6,12,7,6,1,8,0,0,0,47,92,0,0,78,78,0,0,41,38,1,2,0,0,1,0,1,0,0,0,49,4,1,0,4,0,13,26,25,1,15,15,0
10018030,香山區,24,24,375,375,31665,男,40195,102,2,8,3,7,4,2,2,0,1,0,26,47,0,0,89,1,5,5,2,5,0,5,0,0,0,21,45,0,0,37,37,0,0,17,17,0,0,0,0,0,0,1,0,0,0,32,1,1,0,2,0,4,,,0,,,0
10018030,香山區,,,,,,女,39457,122,2,8,3,7,2,3,2,0,0,0,27,66,2,0,94,3,1,7,5,1,1,3,0,0,0,26,47,0,0,41,41,0,0,24,21,1,2,0,0,1,0,0,0,0,0,17,3,0,0,2,0,9,,,1,,,0
10018030001,港南里,,,,,,計,3280,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,6,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,1,0,1,1,0
10018030001,港南里,1,1,14,14,1260,男,1663,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,,,0
10018030001,港南里,,,,,,女,1617,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,,,0,,,0
10018030002,虎山里,,,,,,計,6043,8,0,0,0,1,0,0,0,0,0,0,3,4,0,0,6,1,0,0,0,0,0,1,0,0,0,1,3,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,1,1,0,1,1,0
10018030002,虎山里,1,1,28,28,2238,男,3077,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,,,0,,,0
10018030002,虎山里,,,,,,女,2966,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,1,0,0,0,0,0,1,0,0,0,1,2,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,,,0,,,0
10018030003,虎林里,,,,,,計,2501,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,8,0,0,0,0,2,0,0,0,0,0,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,2,0
10018030003,虎林里,1,1,19,19,910,男,1273,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018030003,虎林里,,,,,,女,1228,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018030004,浸水里,,,,,,計,2817,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0
10018030004,浸水里,1,1,9,9,1032,男,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018030004,浸水里,,,,,,女,1353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018030005,樹下里,,,,,,計,2322,8,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,1,0,0,0,0,0,0,0,0,2,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0
10018030005,樹下里,1,1,10,10,772,男,1187,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018030005,樹下里,,,,,,女,1135,6,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018030006,埔前里,,,,,,計,3826,11,2,0,1,0,0,2,0,0,0,0,3,3,0,0,10,0,1,0,0,0,0,0,0,0,0,3,6,0,0,6,2,0,0,7,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0
10018030006,埔前里,1,1,18,18,1482,男,1979,6,0,0,1,0,0,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018030006,埔前里,,,,,,女,1847,5,2,0,0,0,0,1,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,2,5,0,0,3,2,0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018030007,中埔里,,,,,,計,3174,11,1,0,2,0,0,0,1,0,0,0,1,6,0,0,5,0,1,0,0,0,0,1,0,0,0,0,3,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,2,0,0,0,0
10018030007,中埔里,1,1,12,12,1223,男,1584,6,1,0,1,0,0,0,1,0,0,0,1,2,0,0,5,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,0,,,0
10018030007,中埔里,,,,,,女,1590,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0
10018030008,牛埔里,,,,,,計,6017,27,0,1,0,5,0,2,0,0,0,0,4,15,0,0,26,0,1,5,2,0,0,0,0,0,0,2,16,0,0,19,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,4,4,0
10018030008,牛埔里,1,1,17,17,2852,男,3023,10,0,1,0,2,0,1,0,0,0,0,1,5,0,0,12,0,1,2,1,0,0,0,0,0,0,1,7,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,0,,,0
10018030008,牛埔里,,,,,,女,2994,17,0,0,0,3,0,1,0,0,0,0,3,10,0,0,14,0,0,3,1,0,0,0,0,0,0,1,9,0,0,7,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018030009,頂埔里,,,,,,計,6050,17,0,0,0,2,1,0,0,0,0,0,2,12,0,0,17,0,0,0,0,1,0,0,0,0,0,7,9,0,0,4,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0
10018030009,頂埔里,1,1,29,29,2895,男,2900,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,1,0,0,0,0,0,4,4,0,0,2,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,,,0
10018030009,頂埔里,,,,,,女,3150,13,0,0,0,2,1,0,0,0,0,0,2,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0
10018030010,東香里,,,,,,計,4978,10,0,1,0,0,1,0,0,0,0,0,1,7,0,0,14,0,0,3,1,2,0,0,0,0,0,3,5,0,0,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0
10018030010,東香里,1,1,16,16,2015,男,2508,6,0,0,0,0,1,0,0,0,0,0,0,5,0,0,8,0,0,1,0,2,0,0,0,0,0,2,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018030010,東香里,,,,,,女,2470,4,0,1,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018030011,香村里,,,,,,計,4747,20,0,1,2,0,0,0,0,0,1,0,4,12,0,0,11,0,1,0,0,0,0,0,0,0,0,3,7,0,0,11,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0
10018030011,香村里,1,1,17,17,1887,男,2426,10,0,1,1,0,0,0,0,0,1,0,3,4,0,0,8,0,1,0,0,0,0,0,0,0,0,2,5,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018030011,香村里,,,,,,女,2321,10,0,0,1,0,0,0,0,0,0,0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
